ShipmentId,OrderId,CustomerId,OriginCity,DestinationCity,ShippingCompany,WeightKg,Status,ShipDate,DeliveryDate,TrackingCode,DeliveryAttempts,SLACompliance,CustomerSatisfaction,ProcessType
6460,15327,3545,Barrankila,Cali,Envío Facíl,"7,8",pendiente,2025-02-04,2025-02-19,EF-0329,1,Sí,,Automatizado
6461,1946,6560,Cali,Calli,Envio Fasil,-1,En transito…,2024-12-22,2025-02-05,EF-1018,3,No,2,Automatizado
6462,15693,5016,Caly,Medellín,Envio Facil,"7,8",pendiente,2025-02-03,2025-01-08,EF-1831,5,Si,excelente,Automatizado
6463,28241,3943,Caly,Cartajena,Envio Fasil,,Entregadoo,2024-12-30,2024-12-23,EF-0431,4,Sí,excelente,Manual
6464,96790,7359,Medeyin,Barrankilla,En Vio Facil,"7,8",Entransito,2025-01-22,2025-01-29,EF-1057,3,Sí,5,manual
6465,16540,718,Bogotaaa,Kartagena,En Vio Facil,-1,En transito…,2025-01-16,2025-01-01,EF-0545,2,Si,1,Automatizado
6466,73255,468,Bogota,Barranquilla,Envio Facil,,Entregado,2025-02-04,2025-01-20,EF-1062,3,,1,
6467,65757,5644,Cartagena,Bogta,En Vio Facil,-1,pendiente,2025-02-01,2025-01-24,EF-0736,4,No,6,
6468,42203,5675,Bogota,Bogotá,Envío Facil,pesado,Entregado,2025-02-07,2025-01-16,EF-0533,3,No,excelente,Manual
6469,26081,4385,Barranquilla,Medeyin,En Vio Facil,"7,8",Rtrasado,2024-12-27,2024-12-23,EF-0581,1,NO,1,Automatizado
6470,62861,5361,Bogta,Medellín,Envío Facíl,999,Entregado,2025-01-20,2025-02-06,EF-0939,4,NO,6,Automatizado
6471,12350,9780,Caly,Barrankilla,Envío Facil,"7,8",Entransito,2025-01-30,2025-01-10,EF-0267,4,Sí,4,Automatizado
6472,56512,9781,Medeyin,Medellin,Envio Fasil,0.5,Rtrasado,2025-01-13,2025-02-10,EF-0477,,NO,3,Manual
6473,57809,4065,Bogotaaa,Barrankila,Envio Facil,pesado,Rtrasado,2025-01-29,2024-12-27,EF-1212,1,No,5,manual
6474,98557,8211,Bogotá,Bogota,Envío Facíl,"7,8",pendiente,2025-01-15,2025-02-09,EF-0686,2,No,0,Automatizado
6475,43832,2535,Medeyin,Medellín,Envío Facíl,"7,8",Rtrasado,2025-01-15,2025-02-03,EF-1406,3,NO,,
6476,29369,3874,Barranquilla,Medellin,Envio Facil,0.5,Entregado,2025-01-03,2025-02-04,EF-0456,1,NO,0,Manual
6477,32728,4776,Barrankilla,Bogotaaa,En Vio Facil,,En transito…,2025-01-15,2025-01-22,EF-0731,3,Sí,0,Automatizado
6478,18576,700,Bogta,Calli,Envio Facil,pesado,PENDIETE,2025-01-07,2025-01-25,EF-1080,3,No,2,manual
6479,30001,8283,Cartajena,Medellin?,Envio Facil,0.5,Entransito,2025-02-03,2025-01-06,EF-1518,2,,0,manual
6480,84384,8494,Medeyin,Cartajena,En Vio Facil,pesado,Entregado,2025-01-17,2024-12-26,EF-1833,3,No,2,Manual
6481,1390,5743,Barrankila,Medellin,Envio Fasil,pesado,Entregadoo,2025-01-01,2025-01-10,EF-0363,,Sí,2,Manual
6482,88535,2946,Cali,Barrankila,Envio Facil,,En transito…,2024-12-27,2025-01-27,EF-1323,1,Si,,Automatizado
6483,46436,3476,Kartagena,Medellin?,En Vio Facil,,Entregadoo,2025-01-05,2025-01-23,EF-1588,3,NO,excelente,Automatizado
6484,12569,3285,Barranquilla,Bogotaaa,Envío Facíl,4.5,Entregado,2025-01-27,2025-02-07,EF-1013,3,Si,1,Manual
6485,14029,5935,Bogota,Kartagena,Envio Facil,0.5,Entregadoo,2025-01-22,2025-02-19,EF-0304,2,NO,2,Automatizado
6486,23490,7996,Calli,Barrankila,Envio Facil,-1,PENDIETE,2025-02-07,2025-02-16,EF-1804,3,NO,1,Manual
6487,46875,6813,Medellin,Cartajena,Envio Fasil,0.5,Entregadoo,2025-01-14,2025-01-01,EF-0647,4,,,
6488,6867,1527,Medeyin,Medellin?,Envio Fasil,999,pendiente,2025-01-01,2025-01-07,EF-0099,5,,***,Manual
6489,81820,7972,Medellín,Caly,Envío Facíl,pesado,En transito…,2025-02-01,2025-02-20,EF-0556,,NO,5,manual
6490,10121,3946,Medellín,Medeyin,Envio Fasil,4.5,En transito…,2025-01-19,2024-12-26,EF-0134,4,No,6,Manual
6491,2539,5884,Bogotá,Medejin,Envío Facíl,4.5,En transito…,2024-12-29,2025-02-06,EF-0147,2,Sí,,manual
6492,92024,2762,Cartajena,Barrankila,Envio Facil,999,PENDIETE,2025-01-27,2024-12-31,EF-0228,,Sí,excelente,Automatizado
6493,18027,4363,Cali,Bogota,En Vio Facil,pesado,En transito…,2024-12-31,2025-01-22,EF-1898,3,NO,excelente,Automatizado
6494,75229,3517,Medellin,Bogotá,Envio Fasil,,pendiente,2024-12-31,2025-01-10,EF-1256,1,Sí,,
6495,9921,2636,Cartagena,Bogta,Envío Facíl,4.5,pendiente,2024-12-22,2025-01-13,EF-1898,3,Sí,6,Automatizado
6496,51435,5969,Medellin,Cali,Envio Fasil,0.5,En transito…,2025-02-04,2025-02-13,EF-0400,,No,2,manual
6497,11310,8699,Barrankila,Barrankilla,Envio Fasil,,PENDIETE,2025-01-13,2025-02-07,EF-1419,3,No,1,Manual
6498,64965,6118,Cartagena,Calli,Envío Facil,"7,8",Entransito,2025-01-08,2024-12-29,EF-0868,2,NO,5,Manual
6499,97444,1289,Bogotaaa,Medellin?,Envio Facil,4.5,pendiente,2025-01-13,2025-01-27,EF-1595,3,Sí,0,
6500,70922,4755,Barrankilla,Barrankilla,Envio Fasil,pesado,Entregadoo,2024-12-26,2024-12-25,EF-0604,1,NO,1,
6501,98799,2594,Kartagena,Medejin,En Vio Facil,0.5,Entregado,2025-02-07,2025-01-30,EF-1005,1,No,excelente,Automatizado
6502,94948,6668,Kartagena,Bogotá,Envío Facil,999,PENDIETE,2025-01-28,2025-01-23,EF-0892,5,Sí,3,Manual
6503,83839,4204,Cartagena,Cartajena,Envío Facíl,4.5,En transito…,2025-01-21,2025-02-21,EF-1652,5,No,4,manual
6504,13242,866,Medeyin,Bogotaaa,Envío Facíl,pesado,Entregado,2025-02-01,2025-01-06,EF-1111,3,Si,1,
6505,9947,5918,Bogotá,Bogta,En Vio Facil,0.5,PENDIETE,2025-01-29,2025-02-11,EF-0419,1,Sí,1,Automatizado
6506,72466,5352,Calli,Bogotá,En Vio Facil,4.5,PENDIETE,2025-01-10,2025-01-25,EF-1084,3,Si,6,manual
6507,62816,2434,Barrankila,Bogotaaa,Envio Facil,0.5,pendiente,2025-01-19,2025-01-25,EF-1699,4,Si,1,Manual
6508,49785,6535,Bogta,Cartajena,En Vio Facil,"7,8",Entregado,2025-02-07,2025-01-02,EF-0507,2,No,***,
6509,1507,1436,Cartagena,Calli,Envío Facíl,999,Entransito,2025-01-23,2025-01-09,EF-0657,2,No,2,manual
6510,67972,1823,Medellin?,Medeyin,Envio Facil,999,En transito…,2025-01-29,2025-02-09,EF-0167,1,,5,Manual
6511,28151,1574,Barrankilla,Medejin,En Vio Facil,999,Entregadoo,2025-01-22,2025-01-05,EF-1515,4,Sí,excelente,
6512,12618,7475,Medellin,Medejin,En Vio Facil,0.5,Entregado,2025-01-15,2024-12-26,EF-0132,1,,1,manual
6513,75286,6559,Medellin,Medellin,Envío Facíl,999,PENDIETE,2025-02-03,2024-12-30,EF-1200,4,NO,4,manual
6514,17122,376,Medellin?,Barranquilla,Envio Facil,999,Entregadoo,2025-01-17,2025-01-20,EF-1479,,NO,1,Automatizado
6515,8354,9745,Cartajena,Medellín,Envío Facil,pesado,pendiente,2025-01-13,2025-01-07,EF-1584,1,No,1,Manual
6516,31979,6904,Cartajena,Medellin,Envío Facil,4.5,Entregadoo,2025-02-06,2025-01-30,EF-0338,5,NO,4,Automatizado
6517,87436,3128,Bogotá,Barranquilla,Envio Facil,pesado,Entregadoo,2024-12-23,2025-02-05,EF-1525,3,Si,,Automatizado
6518,80376,9017,Kartagena,Cartagena,En Vio Facil,"7,8",Entregado,2025-02-09,2025-01-13,EF-0876,2,NO,,
6519,53774,7817,Bogota,Barrankilla,En Vio Facil,-1,PENDIETE,2024-12-25,2025-01-29,EF-0062,2,,2,Automatizado
6520,6037,7814,Medeyin,Medellin,Envio Facil,,PENDIETE,2025-01-15,2025-02-03,EF-1151,,Sí,1,Automatizado
6521,29633,3915,Barranquilla,Bogotaaa,Envío Facil,0.5,PENDIETE,2025-02-04,2024-12-21,EF-0023,4,No,5,manual
6522,25495,4474,Bogotaaa,Calli,Envio Fasil,pesado,Rtrasado,2025-01-13,2025-01-16,EF-1212,5,Sí,5,Manual
6523,65550,8786,Medellin,Bogotá,Envío Facíl,-1,pendiente,2025-01-31,2025-01-11,EF-1692,4,No,2,Automatizado
6524,82384,9560,Cartajena,Barranquilla,Envio Facil,4.5,Entregado,2025-01-26,2025-01-17,EF-1129,5,NO,5,manual
6525,37483,5171,Cali,Cartagena,Envio Fasil,4.5,PENDIETE,2025-01-31,2025-02-06,EF-0298,4,NO,2,manual
6526,74373,8589,Bogotaaa,Medeyin,Envío Facíl,,Entregadoo,2025-01-13,2025-01-24,EF-1764,1,No,6,manual
6527,35069,1168,Barranquilla,Cartagena,Envio Fasil,4.5,Rtrasado,2025-01-23,2024-12-23,EF-1190,,Sí,2,Automatizado
6528,8370,3355,Barranquilla,Medellín,Envio Fasil,999,pendiente,2025-01-18,2025-01-27,EF-0851,1,Si,0,Manual
6529,72947,4964,Kartagena,Cartagena,Envío Facíl,"7,8",PENDIETE,2024-12-29,2025-02-02,EF-1010,2,No,***,
6530,40133,2704,Medejin,Barranquilla,Envio Fasil,,Rtrasado,2025-01-23,2024-12-25,EF-0058,,Si,2,
6531,97035,7843,Bogotaaa,Medellin,Envío Facil,"7,8",En transito…,2025-01-19,2024-12-27,EF-0447,4,,***,manual
6532,96761,9668,Bogta,Barrankila,Envio Facil,0.5,pendiente,2025-02-07,2025-01-31,EF-0443,,No,1,Manual
6533,1692,6206,Calli,Medellín,Envío Facil,"7,8",Entransito,2025-01-05,2025-02-15,EF-1010,4,No,3,Manual
6534,29926,8162,Caly,Cartajena,Envío Facil,0.5,Entransito,2025-01-05,2025-01-18,EF-1535,1,Si,2,manual
6535,74984,8143,Medeyin,Bogotá,Envío Facíl,"7,8",Entregadoo,2025-01-27,2025-02-21,EF-1557,4,Si,***,Automatizado
6536,44390,1469,Barrankila,Medejin,Envío Facíl,,En transito…,2025-01-09,2025-01-25,EF-0995,2,NO,4,
6537,50593,1564,Barranquilla,Cali,Envío Facíl,0.5,Rtrasado,2025-02-02,2025-01-29,EF-1586,,Sí,1,Automatizado
6538,76609,6916,Medellin,Cali,Envio Fasil,-1,Entregado,2025-01-11,2025-01-10,EF-0898,2,NO,1,Automatizado
6539,6209,1123,Medellin,Calli,Envio Fasil,"7,8",En transito…,2025-01-25,2025-02-11,EF-0755,4,NO,2,manual
6540,7533,670,Calli,Medejin,Envio Facil,"7,8",pendiente,2025-01-16,2025-01-05,EF-0337,2,Si,1,Manual
6541,87597,6797,Medeyin,Cartagena,Envio Fasil,4.5,Rtrasado,2025-01-18,2025-02-04,EF-1867,2,No,1,Automatizado
6542,8211,3154,Bogta,Cartagena,Envio Facil,999,Rtrasado,2025-01-12,2024-12-29,EF-0269,4,No,2,Manual
6543,10927,1348,Cartajena,Kartagena,Envío Facil,"7,8",pendiente,2025-01-26,2024-12-23,EF-0056,4,Si,***,manual
6544,78463,3286,Barranquilla,Medellin?,Envio Facil,4.5,Rtrasado,2025-01-06,2025-01-12,EF-1001,1,No,6,Manual
6545,25594,9351,Caly,Cartajena,Envio Facil,"7,8",Rtrasado,2025-01-02,2025-01-02,EF-0220,1,Sí,5,manual
6546,75852,829,Medeyin,Kartagena,Envío Facíl,pesado,pendiente,2025-01-18,2025-01-27,EF-1041,5,,,
6547,78713,7607,Cali,Caly,Envio Fasil,4.5,En transito…,2024-12-28,2025-01-23,EF-1837,4,No,2,
6548,77382,974,Barranquilla,Barrankila,En Vio Facil,,Entregadoo,2025-01-23,2025-01-15,EF-1333,5,No,4,Manual
6549,8933,8751,Barranquilla,Medellín,En Vio Facil,,Entransito,2025-01-14,2025-01-21,EF-0088,4,NO,5,
6550,41696,8909,Medeyin,Barrankilla,Envío Facíl,0.5,Entregado,2025-01-01,2025-01-09,EF-1005,5,Si,***,manual
6551,66449,1543,Cali,Bogotaaa,Envío Facil,-1,pendiente,2025-01-05,2025-02-04,EF-0482,3,No,excelente,Manual
6552,68616,7598,Medellin?,Kartagena,Envío Facil,-1,PENDIETE,2025-01-09,2025-02-13,EF-1061,4,Si,,manual
6553,7089,7397,Medellín,Calli,Envío Facil,,Rtrasado,2025-01-05,2024-12-29,EF-0654,2,NO,,Manual
6554,57548,5216,Barrankila,Medellin?,Envio Facil,0.5,En transito…,2024-12-30,2025-02-09,EF-1137,5,Sí,0,
6555,27123,7997,Barrankilla,Cali,Envio Fasil,,Entregado,2025-01-03,2025-02-15,EF-0198,3,,2,Automatizado
6556,8797,3099,Cartagena,Barrankila,Envío Facil,4.5,Entregado,2025-02-09,2025-02-03,EF-0937,3,Sí,0,manual
6557,51013,1134,Barrankilla,Medellin?,En Vio Facil,pesado,pendiente,2025-01-19,2025-01-27,EF-1208,1,,5,Automatizado
6558,9346,2186,Bogotá,Cartagena,Envio Facil,0.5,PENDIETE,2025-01-16,2025-01-01,EF-1964,3,Sí,***,manual
6559,86414,5196,Medeyin,Caly,Envío Facil,pesado,PENDIETE,2025-01-13,2024-12-30,EF-1942,5,,6,manual
6560,34672,6742,Bogta,Cartagena,Envío Facil,"7,8",Entregadoo,2025-01-07,2025-02-23,EF-0852,3,Sí,,
6561,18653,5665,Medellin?,Barrankilla,Envio Fasil,"7,8",PENDIETE,2024-12-26,2025-01-01,EF-0407,3,Si,***,Automatizado
6562,50556,6511,Medellin,Medellin?,Envio Fasil,pesado,Entransito,2025-01-06,2025-02-10,EF-1708,1,,6,Manual
6563,27140,8768,Barrankilla,Medeyin,Envio Facil,4.5,pendiente,2025-01-29,2025-02-09,EF-0416,1,Si,***,
6564,2184,1705,Barrankila,Bogota,En Vio Facil,pesado,Entregado,2025-01-20,2025-02-22,EF-1750,4,NO,excelente,Manual
6565,35493,5563,Cartajena,Medejin,Envío Facíl,pesado,Entregado,2025-01-11,2025-02-15,EF-0743,,No,excelente,Manual
6566,45148,1210,Kartagena,Medellín,En Vio Facil,pesado,PENDIETE,2024-12-26,2025-01-08,EF-1138,2,NO,0,Manual
6567,25846,3677,Medeyin,Barrankilla,Envio Fasil,0.5,Rtrasado,2025-01-16,2025-01-19,EF-1367,3,NO,1,Manual
6568,23195,7941,Medeyin,Medejin,Envio Fasil,999,En transito…,2025-02-02,2025-01-13,EF-0383,2,,excelente,Manual
6569,6606,9622,Cartagena,Calli,Envío Facíl,0.5,Entransito,2025-02-07,2025-01-15,EF-1530,3,,6,
6570,4956,9569,Medellin?,Medeyin,En Vio Facil,999,En transito…,2025-01-20,2025-01-25,EF-0084,,NO,2,
6571,17555,4057,Medejin,Medellín,En Vio Facil,pesado,Entregadoo,2025-01-12,2025-02-14,EF-1701,1,Sí,3,Automatizado
6572,91385,4039,Bogta,Medellin?,Envío Facíl,-1,PENDIETE,2025-02-04,2025-02-16,EF-0491,5,No,2,manual
6573,19690,4468,Medellin,Cartajena,Envio Fasil,4.5,Entransito,2024-12-23,2025-01-21,EF-0814,,Si,3,manual
6574,59502,2753,Medellín,Medellin,Envio Facil,"7,8",pendiente,2025-02-03,2024-12-22,EF-0551,4,Si,,Automatizado
6575,49849,4589,Bogota,Calli,En Vio Facil,"7,8",Entregadoo,2025-01-02,2025-02-07,EF-0250,3,Sí,0,Manual
6576,27347,751,Bogotaaa,Medellin,Envío Facil,"7,8",Entransito,2025-02-01,2025-02-04,EF-0619,5,No,0,Manual
6577,99725,5766,Cartagena,Medeyin,En Vio Facil,,PENDIETE,2025-01-17,2025-02-13,EF-1442,1,Sí,3,Automatizado
6578,92321,9431,Barrankilla,Medejin,En Vio Facil,4.5,Entregadoo,2025-01-16,2025-01-01,EF-1361,,Si,0,
6579,50056,5958,Bogota,Calli,En Vio Facil,0.5,Rtrasado,2025-02-04,2025-02-21,EF-1487,4,Sí,,
6580,64851,9276,Bogotaaa,Medellin?,Envio Fasil,"7,8",pendiente,2025-02-03,2025-01-24,EF-0597,2,,***,manual
6581,99234,3251,Cali,Barrankila,Envío Facil,0.5,PENDIETE,2025-01-15,2025-01-11,EF-1146,4,Si,3,Automatizado
6582,82502,5522,Calli,Medellin?,En Vio Facil,0.5,Entregado,2025-01-09,2024-12-30,EF-1281,2,,0,Manual
6583,97633,2755,Medellín,Calli,Envio Facil,0.5,pendiente,2025-02-08,2025-02-08,EF-0365,3,No,0,manual
6584,82418,1289,Bogotaaa,Barrankila,Envío Facil,-1,Rtrasado,2025-01-17,2025-01-24,EF-1190,,,,Automatizado
6585,71211,658,Bogota,Caly,Envío Facíl,0.5,Entransito,2025-02-07,2025-01-05,EF-1890,2,Sí,***,Manual
6586,42850,4921,Bogota,Medeyin,Envio Facil,pesado,Rtrasado,2025-01-07,2025-01-25,EF-0925,2,No,1,Automatizado
6587,79545,6504,Kartagena,Cali,Envío Facíl,0.5,Entregado,2024-12-27,2025-02-19,EF-1730,4,NO,0,
6588,28843,2120,Cali,Barrankila,En Vio Facil,,En transito…,2025-01-13,2025-01-06,EF-0916,3,No,5,Automatizado
6589,63320,7894,Medellin,Kartagena,Envio Fasil,0.5,pendiente,2025-01-08,2024-12-21,EF-1066,1,NO,6,Automatizado
6590,30793,5868,Medellín,Cartagena,En Vio Facil,"7,8",PENDIETE,2025-02-02,2025-01-01,EF-1593,4,NO,excelente,
6591,40516,6498,Medejin,Medejin,En Vio Facil,0.5,Entregado,2025-02-03,2024-12-23,EF-1260,3,No,6,Automatizado
6592,18857,6829,Bogotá,Kartagena,Envío Facíl,"7,8",En transito…,2025-02-08,2025-01-08,EF-0883,,NO,4,Automatizado
6593,20627,5346,Medeyin,Calli,En Vio Facil,0.5,PENDIETE,2024-12-23,2025-01-11,EF-0845,5,,6,manual
6594,62822,1203,Bogotaaa,Calli,Envio Facil,4.5,Entregadoo,2025-02-04,2024-12-21,EF-1544,1,,,manual
6595,85101,3283,Caly,Medellin?,Envio Fasil,pesado,PENDIETE,2025-01-09,2025-02-11,EF-1239,,No,excelente,Automatizado
6596,92561,2789,Calli,Bogotá,Envío Facíl,"7,8",Entregadoo,2024-12-25,2025-02-02,EF-0059,2,NO,6,manual
6597,53248,4510,Medellin,Bogota,Envío Facil,,PENDIETE,2025-01-23,2024-12-30,EF-0752,5,Sí,1,Manual
6598,56798,2441,Caly,Medellin?,En Vio Facil,0.5,Entregadoo,2025-01-24,2024-12-28,EF-1419,2,No,0,Automatizado
6599,94368,5966,Bogotaaa,Medellin,Envío Facíl,"7,8",pendiente,2025-01-22,2025-01-06,EF-0343,3,NO,excelente,manual
6600,45116,7911,Barranquilla,Medeyin,En Vio Facil,-1,En transito…,2025-01-08,2024-12-27,EF-1268,1,NO,1,Automatizado
6601,76318,5180,Bogota,Medellin,En Vio Facil,999,Rtrasado,2025-02-03,2025-02-21,EF-0548,,NO,4,Automatizado
6602,88902,1138,Cartajena,Cartajena,Envío Facíl,pesado,pendiente,2024-12-30,2025-01-26,EF-0284,1,Sí,0,Manual
6603,29557,4501,Bogotaaa,Barrankila,Envio Facil,-1,Entregado,2025-01-27,2025-02-22,EF-0081,4,,3,manual
6604,72334,4170,Bogotaaa,Barrankila,Envío Facil,0.5,pendiente,2025-02-07,2024-12-27,EF-0584,3,Si,4,manual
6605,76163,4199,Medejin,Medeyin,En Vio Facil,pesado,pendiente,2025-01-26,2025-01-05,EF-0513,2,Sí,excelente,Automatizado
6606,79002,4850,Medellin?,Barrankilla,Envio Facil,,Rtrasado,2024-12-24,2025-01-03,EF-1373,2,Si,2,Manual
6607,43614,6827,Bogotaaa,Medellin,En Vio Facil,"7,8",Entransito,2025-01-08,2025-01-25,EF-0436,,,***,Manual
6608,13720,3608,Bogotaaa,Kartagena,En Vio Facil,,pendiente,2025-01-30,2024-12-31,EF-0771,2,NO,excelente,Manual
6609,58608,9162,Calli,Barrankila,Envio Facil,pesado,Entregado,2025-01-15,2024-12-21,EF-1293,2,Si,5,Automatizado
6610,73095,448,Medeyin,Kartagena,En Vio Facil,4.5,pendiente,2024-12-23,2024-12-29,EF-1889,1,Si,excelente,Manual
6611,85694,8764,Barrankilla,Medeyin,Envío Facil,4.5,pendiente,2025-02-03,2025-01-14,EF-0279,1,Sí,1,manual
6612,97452,6150,Bogotaaa,Barranquilla,Envío Facíl,-1,pendiente,2024-12-22,2025-01-04,EF-0727,2,,excelente,Manual
6613,88593,3126,Barranquilla,Barranquilla,Envio Facil,999,En transito…,2025-01-14,2025-02-16,EF-1314,4,No,5,
6614,36892,8175,Medellin?,Medellin,Envio Fasil,"7,8",pendiente,2025-01-14,2025-01-13,EF-1690,5,Si,5,Manual
6615,78242,4057,Barranquilla,Barrankilla,En Vio Facil,0.5,Rtrasado,2025-02-09,2025-02-04,EF-1797,3,Sí,4,manual
6616,78606,5130,Bogta,Medellín,Envío Facíl,-1,En transito…,2025-02-01,2025-01-07,EF-1928,2,NO,***,
6617,1924,7214,Medellín,Medellin,Envío Facil,,Rtrasado,2025-01-30,2025-02-21,EF-0593,3,,0,manual
6618,52322,9093,Bogota,Caly,Envío Facil,4.5,Entregado,2024-12-25,2025-01-13,EF-0893,2,NO,5,
6619,27478,7166,Calli,Bogta,Envio Fasil,4.5,Entransito,2025-02-09,2025-01-20,EF-1689,,NO,6,manual
6620,72042,9333,Bogotá,Medeyin,Envío Facil,0.5,Entregado,2025-01-25,2025-01-27,EF-0471,,No,***,manual
6621,47418,6787,Medellin,Cali,Envío Facíl,,Entregado,2025-01-25,2025-02-01,EF-0439,4,Si,,Manual
6622,63217,6696,Barrankilla,Bogota,Envio Fasil,pesado,Entransito,2025-01-02,2024-12-28,EF-1564,5,No,6,Manual
6623,91140,5291,Barranquilla,Barrankilla,Envio Facil,-1,pendiente,2025-02-08,2024-12-25,EF-1800,2,Sí,6,manual
6624,81846,9185,Cartagena,Bogota,Envio Fasil,4.5,Entransito,2025-01-13,2025-01-16,EF-1771,2,No,3,
6625,74762,877,Barrankila,Cali,Envio Facil,"7,8",PENDIETE,2025-02-08,2025-02-21,EF-0892,5,Sí,2,manual
6626,12781,6109,Bogta,Calli,Envío Facil,"7,8",En transito…,2025-01-12,2025-02-23,EF-1299,2,Si,0,Manual
6627,6515,1761,Medellin?,Bogotá,Envío Facíl,pesado,pendiente,2025-01-16,2025-02-21,EF-0141,1,Si,1,
6628,37133,4253,Medeyin,Bogotá,En Vio Facil,0.5,PENDIETE,2024-12-25,2024-12-25,EF-1946,4,No,1,Manual
6629,83508,8844,Bogta,Calli,Envio Fasil,0.5,Entregado,2024-12-28,2025-02-10,EF-0679,1,NO,4,Automatizado
6630,98628,3856,Barranquilla,Medejin,Envío Facil,-1,pendiente,2025-01-13,2024-12-24,EF-1331,,No,4,
6631,77946,5434,Barranquilla,Bogta,Envío Facíl,4.5,Entransito,2025-01-21,2025-02-09,EF-0774,4,,excelente,
6632,86058,4346,Medellín,Medeyin,En Vio Facil,-1,Entransito,2024-12-28,2025-02-01,EF-0269,1,Si,6,manual
6633,10095,5688,Medellin,Cartagena,Envio Fasil,4.5,En transito…,2025-01-12,2025-02-13,EF-1521,,,excelente,Manual
6634,89583,8281,Medejin,Cartagena,Envío Facíl,4.5,Entransito,2025-01-29,2025-01-30,EF-0052,1,,,
6635,21470,409,Medejin,Cali,Envío Facil,pesado,Entransito,2025-01-30,2025-01-20,EF-0505,,,***,Manual
6636,44129,5183,Medellín,Medellin?,Envio Fasil,pesado,Entregado,2025-01-09,2025-01-24,EF-0247,2,NO,,manual
6637,9531,7341,Medellín,Calli,Envio Fasil,4.5,Rtrasado,2025-01-20,2025-02-15,EF-0855,4,Si,2,manual
6638,38038,5145,Bogotaaa,Medejin,Envio Facil,0.5,Entregado,2025-01-16,2025-01-13,EF-0036,4,Si,3,
6639,88939,8180,Cali,Bogota,Envio Facil,,pendiente,2025-01-31,2025-02-11,EF-1914,2,Si,5,
6640,43674,4166,Barranquilla,Medellin?,Envio Fasil,4.5,Rtrasado,2025-01-12,2025-01-19,EF-0107,,No,1,manual
6641,95658,9018,Bogotaaa,Medejin,Envío Facíl,0.5,Entransito,2024-12-30,2024-12-27,EF-1937,4,Sí,,
6642,83476,9850,Cali,Barrankilla,Envío Facil,0.5,Rtrasado,2025-02-05,2024-12-29,EF-0961,4,Si,6,Automatizado
6643,30831,3024,Medellín,Bogta,En Vio Facil,"7,8",PENDIETE,2025-01-19,2025-01-10,EF-1579,2,NO,3,Automatizado
6644,58174,1450,Medellin,Bogotá,Envio Facil,-1,Entregadoo,2025-01-22,2025-01-19,EF-1165,3,NO,3,Automatizado
6645,12279,4958,Bogta,Bogota,Envío Facil,,Rtrasado,2025-01-08,2025-01-11,EF-0092,5,Sí,4,Automatizado
6646,39220,4563,Bogotá,Calli,Envio Fasil,4.5,Entregadoo,2025-01-21,2025-02-05,EF-1215,,No,excelente,manual
6647,61610,2363,Calli,Medellin?,Envío Facil,999,Entregado,2025-01-22,2025-02-20,EF-1207,,NO,0,Automatizado
6648,53719,2053,Cali,Medejin,Envío Facil,,Entregado,2024-12-30,2025-01-20,EF-0206,1,Sí,2,
6649,54051,953,Barranquilla,Medellín,Envío Facil,4.5,Rtrasado,2025-01-20,2024-12-24,EF-0880,4,NO,2,manual
6650,73013,5648,Medellín,Medellin?,Envio Fasil,999,PENDIETE,2025-01-27,2024-12-30,EF-1678,5,Sí,5,manual
6651,57652,2068,Cali,Cartajena,Envio Facil,-1,Entregado,2025-01-22,2025-01-19,EF-0711,2,NO,4,Manual
6652,66524,381,Bogotaaa,Caly,En Vio Facil,,Entregadoo,2024-12-29,2024-12-27,EF-1637,4,No,4,Manual
6653,83936,1713,Cartagena,Medejin,Envío Facíl,,Rtrasado,2025-01-14,2025-01-04,EF-0041,5,No,***,manual
6654,7470,9294,Medellin?,Medellin,Envio Facil,0.5,En transito…,2024-12-25,2025-01-08,EF-1451,,NO,,Automatizado
6655,68598,3544,Medeyin,Medeyin,En Vio Facil,999,Rtrasado,2025-02-05,2025-01-28,EF-0703,,NO,excelente,Automatizado
6656,42798,5438,Barranquilla,Caly,Envio Fasil,,PENDIETE,2025-01-07,2024-12-23,EF-1362,1,,5,manual
6657,54473,7289,Medellín,Barrankila,En Vio Facil,,Rtrasado,2025-01-11,2025-02-10,EF-1705,,Si,1,
6658,20880,6601,Cartajena,Barranquilla,Envio Fasil,-1,pendiente,2025-02-07,2025-01-02,EF-0521,5,No,***,Automatizado
6659,45439,2756,Barrankilla,Barranquilla,En Vio Facil,999,Entregadoo,2024-12-30,2025-02-02,EF-0742,3,NO,2,Automatizado
6660,15308,6298,Medellin,Medellin,Envio Facil,4.5,En transito…,2024-12-26,2025-01-06,EF-0660,4,Si,,Automatizado
6661,92563,5480,Barranquilla,Bogotá,Envio Fasil,0.5,Entransito,2024-12-26,2025-01-06,EF-1941,1,NO,0,Automatizado
6662,97256,4444,Medejin,Medejin,Envío Facil,,En transito…,2025-01-20,2025-02-10,EF-0614,1,Si,4,Automatizado
6663,36081,2364,Barrankila,Barrankilla,Envio Fasil,0.5,pendiente,2024-12-27,2025-02-07,EF-1892,1,Si,5,Manual
6664,76242,6801,Medeyin,Medellin?,Envio Fasil,0.5,pendiente,2025-01-28,2025-01-08,EF-1561,3,No,3,manual
